DEG2012	DEG20120001	AAMP	EMBL:ENSG00000127837	-	-	angio associated migratory cell protein	Homo sapiens	2q
DEG2012	DEG20120002	AARS	EMBL:ENSG00000090861	-	-	alanyl-tRNA synthetase	Homo sapiens	16q22.1
DEG2012	DEG20120003	AASDHPPT	EMBL:ENSG00000149313	-	-	aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	Homo sapiens	11q22
DEG2012	DEG20120004	AATF	EMBL:ENSG00000108270	-	-	apoptosis antagonizing transcription factor	Homo sapiens	17q12
DEG2012	DEG20120005	ABCB7	EMBL:ENSG00000131269	-	-	ATP binding cassette subfamily B member 7	Homo sapiens	Xq13.3
DEG2012	DEG20120006	ABCE1	EMBL:ENSG00000164163	-	-	ATP binding cassette subfamily E member 1	Homo sapiens	4q31
DEG2012	DEG20120007	ABCF1	EMBL:ENSG00000204574	-	-	ATP binding cassette subfamily F member 1	Homo sapiens	6p21.33
DEG2012	DEG20120008	ABHD11	EMBL:ENSG00000106077	-	-	abhydrolase domain containing 11	Homo sapiens	7q11.23
DEG2012	DEG20120009	ABT1	EMBL:ENSG00000146109	-	-	activator of basal transcription 1	Homo sapiens	6p21.31
DEG2012	DEG20120010	ACACA	EMBL:ENSG00000132142	-	-	acetyl-CoA carboxylase alpha	Homo sapiens	17q12
DEG2012	DEG20120011	ACIN1	EMBL:ENSG00000100813	-	-	apoptotic chromatin condensation inducer 1	Homo sapiens	14q11.2
DEG2012	DEG20120012	ACLY	EMBL:ENSG00000131473	-	-	ATP citrate lyase	Homo sapiens	17q21.2
DEG2012	DEG20120013	ACO2	EMBL:ENSG00000100412	-	-	aconitase 2	Homo sapiens	22q13.2
DEG2012	DEG20120014	ACTL6A	EMBL:ENSG00000136518	-	-	actin like 6A	Homo sapiens	3q26.33
DEG2012	DEG20120015	ACTR10	EMBL:ENSG00000131966	-	-	actin-related protein 10 homolog (S. cerevisiae)	Homo sapiens	14q23.1
DEG2012	DEG20120016	ACTR2	EMBL:ENSG00000138071	-	-	ARP2 actin-related protein 2 homolog (yeast)	Homo sapiens	2p14
DEG2012	DEG20120017	ACTR3	EMBL:ENSG00000115091	-	-	ARP3 actin-related protein 3 homolog (yeast)	Homo sapiens	2q14.1
DEG2012	DEG20120018	ACTR5	EMBL:ENSG00000101442	-	-	ARP5 actin-related protein 5 homolog (yeast)	Homo sapiens	20q12
DEG2012	DEG20120019	ACTR6	EMBL:ENSG00000075089	-	-	ARP6 actin-related protein 6 homolog (yeast)	Homo sapiens	12q23.1
DEG2012	DEG20120020	ACTR8	EMBL:ENSG00000113812	-	-	ARP8 actin-related protein 8 homolog (yeast)	Homo sapiens	3p21.31
DEG2012	DEG20120021	ADAR	EMBL:ENSG00000160710	-	-	adenosine deaminase, RNA-specific	Homo sapiens	1q21.3
DEG2012	DEG20120022	ADAT2	EMBL:ENSG00000189007	-	-	adenosine deaminase, tRNA-specific 2	Homo sapiens	6q24.2
DEG2012	DEG20120023	ADIPOR1	EMBL:ENSG00000159346	-	-	adiponectin receptor 1	Homo sapiens	1q32.1
DEG2012	DEG20120024	ADSL	EMBL:ENSG00000239900	-	-	adenylosuccinate lyase	Homo sapiens	22q13.1
DEG2012	DEG20120025	ADSS	EMBL:ENSG00000035687	-	-	adenylosuccinate synthase	Homo sapiens	1q44
DEG2012	DEG20120026	AFF1	EMBL:ENSG00000172493	-	-	AF4/FMR2 family member 1	Homo sapiens	4q21.3
DEG2012	DEG20120027	AFG3L2	EMBL:ENSG00000141385	-	-	AFG3-like AAA ATPase 2	Homo sapiens	18p11.21
DEG2012	DEG20120028	AHCTF1	EMBL:ENSG00000153207	-	-	AT-hook containing transcription factor 1	Homo sapiens	1q44
DEG2012	DEG20120029	AHCY	EMBL:ENSG00000101444	-	-	adenosylhomocysteinase	Homo sapiens	20q11.22
DEG2012	DEG20120030	AHI1	EMBL:ENSG00000135541	-	-	Abelson helper integration site 1	Homo sapiens	6q23.2
DEG2012	DEG20120031	AIFM1	EMBL:ENSG00000156709	-	-	apoptosis inducing factor, mitochondria associated 1	Homo sapiens	Xq26.1
DEG2012	DEG20120032	AK2	EMBL:ENSG00000004455	-	-	adenylate kinase 2	Homo sapiens	1p35.1
DEG2012	DEG20120033	AKAP10	EMBL:ENSG00000108599	-	-	A-kinase anchoring protein 10	Homo sapiens	17p11.1
DEG2012	DEG20120034	AKIRIN2	EMBL:ENSG00000135334	-	-	akirin 2	Homo sapiens	6q15
DEG2012	DEG20120035	ALDH18A1	EMBL:ENSG00000059573	-	-	aldehyde dehydrogenase 18 family member A1	Homo sapiens	10q24.1
DEG2012	DEG20120036	ALDOA	EMBL:ENSG00000149925	-	-	aldolase, fructose-bisphosphate A	Homo sapiens	16p11.2
DEG2012	DEG20120037	ALG1	EMBL:ENSG00000033011	-	-	ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase	Homo sapiens	16p13.3
DEG2012	DEG20120038	ALG11	EMBL:ENSG00000253710	-	-	ALG11, alpha-1,2-mannosyltransferase	Homo sapiens	13q14.3
DEG2012	DEG20120039	ALG13	EMBL:ENSG00000101901	-	-	ALG13, UDP-N-acetylglucosaminyltransferase subunit	Homo sapiens	Xq23
DEG2012	DEG20120040	ALG14	EMBL:ENSG00000172339	-	-	ALG14, UDP-N-acetylglucosaminyltransferase subunit	Homo sapiens	1p21.3
DEG2012	DEG20120041	ALG2	EMBL:ENSG00000119523	-	-	ALG2, alpha-1,3/1,6-mannosyltransferase	Homo sapiens	9q31.1
DEG2012	DEG20120042	ALG8	EMBL:ENSG00000159063	-	-	ALG8, alpha-1,3-glucosyltransferase	Homo sapiens	11q14.1
DEG2012	DEG20120043	ALYREF	EMBL:ENSG00000183684	-	-	Aly/REF export factor	Homo sapiens	17q25.3
DEG2012	DEG20120044	AMD1	EMBL:ENSG00000123505	-	-	adenosylmethionine decarboxylase 1	Homo sapiens	6q21
DEG2012	DEG20120045	ANAPC1	EMBL:ENSG00000153107	-	-	anaphase promoting complex subunit 1	Homo sapiens	2q12.1
DEG2012	DEG20120046	ANAPC10	EMBL:ENSG00000164162	-	-	anaphase promoting complex subunit 10	Homo sapiens	4q31
DEG2012	DEG20120047	ANAPC11	EMBL:ENSG00000141552	-	-	anaphase promoting complex subunit 11	Homo sapiens	17q25.3
DEG2012	DEG20120048	ANAPC13	EMBL:ENSG00000129055	-	-	anaphase promoting complex subunit 13	Homo sapiens	3q22.1
DEG2012	DEG20120049	ANAPC15	EMBL:ENSG00000110200	-	-	anaphase promoting complex subunit 15	Homo sapiens	11q13.4
DEG2012	DEG20120050	ANAPC4	EMBL:ENSG00000053900	-	-	anaphase promoting complex subunit 4	Homo sapiens	4p15.31
DEG2012	DEG20120051	ANAPC5	EMBL:ENSG00000089053	-	-	anaphase promoting complex subunit 5	Homo sapiens	12q24.31
DEG2012	DEG20120052	ANAPC7	EMBL:ENSG00000196510	-	-	anaphase promoting complex subunit 7	Homo sapiens	12q13.12
DEG2012	DEG20120053	ANKLE2	EMBL:ENSG00000176915	-	-	ankyrin repeat and LEM domain containing 2	Homo sapiens	12q24.33
DEG2012	DEG20120054	ANKRD17	EMBL:ENSG00000132466	-	-	ankyrin repeat domain 17	Homo sapiens	4q21.1-q21.21
DEG2012	DEG20120055	ANLN	EMBL:ENSG00000011426	-	-	anillin actin binding protein	Homo sapiens	7p15-p14
DEG2012	DEG20120056	ANP32B	EMBL:ENSG00000136938	-	-	acidic nuclear phosphoprotein 32 family member B	Homo sapiens	9q22.32
DEG2012	DEG20120057	AP2M1	EMBL:ENSG00000161203	-	-	adaptor related protein complex 2, mu 1 subunit	Homo sapiens	3q28
DEG2012	DEG20120058	AP2S1	EMBL:ENSG00000042753	-	-	adaptor related protein complex 2 sigma 1 subunit	Homo sapiens	19q13.32
DEG2012	DEG20120059	APC	EMBL:ENSG00000134982	-	-	adenomatous polyposis coli	Homo sapiens	5q21-q22
DEG2012	DEG20120060	APEX1	EMBL:ENSG00000100823	-	-	APEX nuclease (multifunctional DNA repair enzyme) 1	Homo sapiens	14q11.2
DEG2012	DEG20120061	API5	EMBL:ENSG00000166181	-	-	apoptosis inhibitor 5	Homo sapiens	11p12
DEG2012	DEG20120062	APOOL	EMBL:ENSG00000155008	-	-	apolipoprotein O-like	Homo sapiens	Xq21.1
DEG2012	DEG20120063	AQR	EMBL:ENSG00000021776	-	-	aquarius intron-binding spliceosomal factor	Homo sapiens	15q13
DEG2012	DEG20120064	ARCN1	EMBL:ENSG00000095139	-	-	archain 1	Homo sapiens	11q23.3
DEG2012	DEG20120065	ARGLU1	EMBL:ENSG00000134884	-	-	arginine and glutamate rich 1	Homo sapiens	13q33.3
DEG2012	DEG20120066	ARID1A	EMBL:ENSG00000117713	-	-	AT-rich interaction domain 1A	Homo sapiens	1p36.1-p35
DEG2012	DEG20120067	ARL2	EMBL:ENSG00000213465	-	-	ADP ribosylation factor like GTPase 2	Homo sapiens	11q13
DEG2012	DEG20120068	ARMC7	EMBL:ENSG00000125449	-	-	armadillo repeat containing 7	Homo sapiens	17q25
DEG2012	DEG20120069	ARMC8	EMBL:ENSG00000114098	-	-	armadillo repeat containing 8	Homo sapiens	3q22
DEG2012	DEG20120070	ARPC2	EMBL:ENSG00000163466	-	-	actin related protein 2/3 complex subunit 2	Homo sapiens	2q36.1
DEG2012	DEG20120071	ARPC3	EMBL:ENSG00000111229	-	-	actin related protein 2/3 complex subunit 3	Homo sapiens	12q24
DEG2012	DEG20120072	ARPC4	EMBL:ENSG00000241553	-	-	actin related protein 2/3 complex subunit 4	Homo sapiens	3p25
DEG2012	DEG20120073	ASCC3	EMBL:ENSG00000112249	-	-	activating signal cointegrator 1 complex subunit 3	Homo sapiens	6q16
DEG2012	DEG20120074	ASUN	EMBL:ENSG00000064102	-	-	asunder spermatogenesis regulator	Homo sapiens	12p12.3
DEG2012	DEG20120075	ATAD5	EMBL:ENSG00000176208	-	-	ATPase family, AAA domain containing 5	Homo sapiens	17q11.2
DEG2012	DEG20120076	ATIC	EMBL:ENSG00000138363	-	-	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase	Homo sapiens	2q35
DEG2012	DEG20120077	ATL2	EMBL:ENSG00000119787	-	-	atlastin GTPase 2	Homo sapiens	2p22.3
DEG2012	DEG20120078	ATP13A1	EMBL:ENSG00000105726	-	-	ATPase type 13A1	Homo sapiens	19p13.11
DEG2012	DEG20120079	ATP1A1	EMBL:ENSG00000163399	-	-	ATPase, Na+/K+ transporting, alpha 1 polypeptide	Homo sapiens	1p13
DEG2012	DEG20120080	ATP2A2	EMBL:ENSG00000174437	-	-	ATPase, Ca++ transporting, cardiac muscle, slow twitch 2	Homo sapiens	12q24.11
DEG2012	DEG20120081	ATP5A1	EMBL:ENSG00000152234	-	-	ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1, cardiac muscle	Homo sapiens	18q21
