DEG2022	DEG20220001	ABCE1	HGNC:69	-	-	ATP binding cassette subfamily E member 1	Homo sapiens	4q31
DEG2022	DEG20220002	ACLY	HGNC:115	-	-	ATP citrate lyase	Homo sapiens	17q21.2
DEG2022	DEG20220003	ACO2	HGNC:118	-	-	aconitase 2	Homo sapiens	22q13.2
DEG2022	DEG20220004	ACTR10	HGNC:17372	-	-	actin-related protein 10 homolog (S. cerevisiae)	Homo sapiens	14q23.1
DEG2022	DEG20220005	ADAM21	HGNC:200	-	-	ADAM metallopeptidase domain 21	Homo sapiens	14q24.2
DEG2022	DEG20220006	AFG3L2	HGNC:315	-	-	AFG3-like AAA ATPase 2	Homo sapiens	18p11.21
DEG2022	DEG20220007	AHSP	HGNC:18075	-	-	alpha hemoglobin stabilizing protein	Homo sapiens	16p11.1
DEG2022	DEG20220008	ALYREF	HGNC:19071	-	-	Aly/REF export factor	Homo sapiens	17q25.3
DEG2022	DEG20220009	AMACR	HGNC:451	-	-	alpha-methylacyl-CoA racemase	Homo sapiens	5p13.2
DEG2022	DEG20220010	ANKZF1	HGNC:25527	-	-	ankyrin repeat and zinc finger domain containing 1	Homo sapiens	2q35
DEG2022	DEG20220011	AP2M1	HGNC:564	-	-	adaptor related protein complex 2, mu 1 subunit	Homo sapiens	3q28
DEG2022	DEG20220012	APOBEC3F	HGNC:17356	-	-	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3F	Homo sapiens	22q13.1-q13.2
DEG2022	DEG20220013	AQR	HGNC:29513	-	-	aquarius intron-binding spliceosomal factor	Homo sapiens	15q13
DEG2022	DEG20220014	ARCN1	HGNC:649	-	-	archain 1	Homo sapiens	11q23.3
DEG2022	DEG20220015	ASGR1	HGNC:742	-	-	asialoglycoprotein receptor 1	Homo sapiens	17p13-p11
DEG2022	DEG20220016	ATOH8	HGNC:24126	-	-	atonal bHLH transcription factor 8	Homo sapiens	2p11.2
DEG2022	DEG20220017	ATP1A1	HGNC:799	-	-	ATPase, Na+/K+ transporting, alpha 1 polypeptide	Homo sapiens	1p13
DEG2022	DEG20220018	ATP6V1C1	HGNC:856	-	-	ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C1	Homo sapiens	8p22.3
DEG2022	DEG20220019	BCL2	HGNC:990	-	-	B-cell CLL/lymphoma 2	Homo sapiens	18q21.3
DEG2022	DEG20220020	BRIX1	HGNC:24170	-	-	BRX1, biogenesis of ribosomes	Homo sapiens	5p13.2
DEG2022	DEG20220021	BSND	HGNC:16512	-	-	barttin CLCNK-type chloride channel accessory beta subunit	Homo sapiens	1p32.3
DEG2022	DEG20220022	BTLA	HGNC:21087	-	-	B and T lymphocyte associated	Homo sapiens	3q13.2
DEG2022	DEG20220023	BUD31	HGNC:29629	-	-	BUD31 homolog	Homo sapiens	7q22.1
DEG2022	DEG20220024	C12orf66	HGNC:26517	-	-	chromosome 12 open reading frame 66	Homo sapiens	12q14.2
DEG2022	DEG20220025	C14orf166	HGNC:23169	-	-	chromosome 14 open reading frame 166	Homo sapiens	14q22.1
DEG2022	DEG20220026	C17orf102	HGNC:34412	-	-	chromosome 17 open reading frame 102	Homo sapiens	17q12
DEG2022	DEG20220027	C22orf29	HGNC:26112	-	-	chromosome 22 open reading frame 29	Homo sapiens	22q11.21
DEG2022	DEG20220028	C4orf33	HGNC:27025	-	-	chromosome 4 open reading frame 33	Homo sapiens	4q28.2
DEG2022	DEG20220029	C5orf22	HGNC:25639	-	-	chromosome 5 open reading frame 22	Homo sapiens	5p13.3
DEG2022	DEG20220030	C8orf37	HGNC:27232	-	-	chromosome 8 open reading frame 37	Homo sapiens	8q22.1
DEG2022	DEG20220031	CAPG	HGNC:1474	-	-	capping protein (actin filament), gelsolin-like	Homo sapiens	2p11.2
DEG2022	DEG20220032	CAPN5	HGNC:1482	-	-	calpain 5	Homo sapiens	11q14
DEG2022	DEG20220033	CAPNS1	HGNC:1481	-	-	calpain, small subunit 1	Homo sapiens	19q13.1
DEG2022	DEG20220034	CBFA2T2	HGNC:1536	-	-	core-binding factor, runt domain, alpha subunit 2; translocated to, 2	Homo sapiens	20q11.22
DEG2022	DEG20220035	CCDC112	HGNC:28599	-	-	coiled-coil domain containing 112	Homo sapiens	5q22.3
DEG2022	DEG20220036	CCDC114	HGNC:26560	-	-	coiled-coil domain containing 114	Homo sapiens	19q13.32
DEG2022	DEG20220037	CCT3	HGNC:1616	-	-	chaperonin containing TCP1, subunit 3 (gamma)	Homo sapiens	1q23
DEG2022	DEG20220038	CCT4	HGNC:1617	-	-	chaperonin containing TCP1, subunit 4 (delta)	Homo sapiens	2p15
DEG2022	DEG20220039	CCT7	HGNC:1622	-	-	chaperonin containing TCP1, subunit 7 (eta)	Homo sapiens	2p13.2
DEG2022	DEG20220040	CDC40	HGNC:17350	-	-	cell division cycle 40	Homo sapiens	6q22.1
DEG2022	DEG20220041	CDC45	HGNC:1739	-	-	cell division cycle 45	Homo sapiens	22q11.21
DEG2022	DEG20220042	CDC5L	HGNC:1743	-	-	cell division cycle 5 like	Homo sapiens	6p21.1
DEG2022	DEG20220043	CDK17	HGNC:8750	-	-	cyclin-dependent kinase 17	Homo sapiens	12q23.1
DEG2022	DEG20220044	CERK	HGNC:19256	-	-	ceramide kinase	Homo sapiens	22q13.31
DEG2022	DEG20220045	CHD4	HGNC:1919	-	-	chromodomain helicase DNA binding protein 4	Homo sapiens	12p13
DEG2022	DEG20220046	CHTOP	HGNC:24511	-	-	chromatin target of PRMT1	Homo sapiens	1q21.3
DEG2022	DEG20220047	CLEC5A	HGNC:2054	-	-	C-type lectin domain family 5 member A	Homo sapiens	7q34
DEG2022	DEG20220048	CLTC	HGNC:2092	-	-	clathrin, heavy chain (Hc)	Homo sapiens	17q23.1
DEG2022	DEG20220049	CMTM4	HGNC:19175	-	-	CKLF-like MARVEL transmembrane domain containing 4	Homo sapiens	16q22.1-q22.3
DEG2022	DEG20220050	CMYA5	HGNC:14305	-	-	cardiomyopathy associated 5	Homo sapiens	5q14.1
DEG2022	DEG20220051	CNOT1	HGNC:7877	-	-	CCR4-NOT transcription complex subunit 1	Homo sapiens	16q21
DEG2022	DEG20220052	CNOT3	HGNC:7879	-	-	CCR4-NOT transcription complex subunit 3	Homo sapiens	19q13.4
DEG2022	DEG20220053	COPA	HGNC:2230	-	-	coatomer protein complex subunit alpha	Homo sapiens	1q23.2
DEG2022	DEG20220054	COPB1	HGNC:2231	-	-	coatomer protein complex subunit beta 1	Homo sapiens	11p15.2
DEG2022	DEG20220055	COPS2	HGNC:30747	-	-	COP9 signalosome subunit 2	Homo sapiens	15q21.2
DEG2022	DEG20220056	COPS6	HGNC:21749	-	-	COP9 signalosome subunit 6	Homo sapiens	7q22.1
DEG2022	DEG20220057	COPS8	HGNC:24335	-	-	COP9 signalosome subunit 8	Homo sapiens	2q37.3
DEG2022	DEG20220058	CRYBA1	HGNC:2394	-	-	crystallin beta A1	Homo sapiens	17q11.2-q12
DEG2022	DEG20220059	CRYL1	HGNC:18246	-	-	crystallin lambda 1	Homo sapiens	13q11
DEG2022	DEG20220060	CSE1L	HGNC:2431	-	-	CSE1 chromosome segregation 1-like (yeast)	Homo sapiens	20q13
DEG2022	DEG20220061	CTNNBL1	HGNC:15879	-	-	catenin beta like 1	Homo sapiens	20q11.23-q12
DEG2022	DEG20220062	CYP2F1	HGNC:2632	-	-	cytochrome P450 family 2 subfamily F member 1	Homo sapiens	19q13.1-q13.2
DEG2022	DEG20220063	DARS	HGNC:2678	-	-	aspartyl-tRNA synthetase	Homo sapiens	2q21.3
DEG2022	DEG20220064	DCTN1	HGNC:2711	-	-	dynactin subunit 1	Homo sapiens	2p13
DEG2022	DEG20220065	DDB1	HGNC:2717	-	-	damage-specific DNA binding protein 1	Homo sapiens	11q12-q13
