DEG2015	DEG20150001	AAAS	HGNC:13666	-	-	aladin WD repeat nucleoporin	Homo sapiens	12q13
DEG2015	DEG20150002	AAMP	HGNC:18	-	-	angio associated migratory cell protein	Homo sapiens	2q
DEG2015	DEG20150003	AARS	HGNC:20	-	-	alanyl-tRNA synthetase	Homo sapiens	16q22.1
DEG2015	DEG20150004	AARS2	HGNC:21022	-	-	alanyl-tRNA synthetase 2, mitochondrial	Homo sapiens	6p21.1
DEG2015	DEG20150005	AATF	HGNC:19235	-	-	apoptosis antagonizing transcription factor	Homo sapiens	17q12
DEG2015	DEG20150006	ABCB7	HGNC:48	-	-	ATP binding cassette subfamily B member 7	Homo sapiens	Xq13.3
DEG2015	DEG20150007	ABCC1	HGNC:51	-	-	ATP binding cassette subfamily C member 1	Homo sapiens	16p13.1
DEG2015	DEG20150008	ABCD4	HGNC:68	-	-	ATP binding cassette subfamily D member 4	Homo sapiens	14q24
DEG2015	DEG20150009	ABCE1	HGNC:69	-	-	ATP binding cassette subfamily E member 1	Homo sapiens	4q31
DEG2015	DEG20150010	ABCF1	HGNC:70	-	-	ATP binding cassette subfamily F member 1	Homo sapiens	6p21.33
DEG2015	DEG20150011	ABHD11	HGNC:16407	-	-	abhydrolase domain containing 11	Homo sapiens	7q11.23
DEG2015	DEG20150012	ABL1	HGNC:76	-	-	ABL proto-oncogene 1, non-receptor tyrosine kinase	Homo sapiens	9q34.1
DEG2015	DEG20150013	ACBD4	HGNC:23337	-	-	acyl-CoA binding domain containing 4	Homo sapiens	17q21.31
DEG2015	DEG20150014	ACIN1	HGNC:17066	-	-	apoptotic chromatin condensation inducer 1	Homo sapiens	14q11.2
DEG2015	DEG20150015	ACLY	HGNC:115	-	-	ATP citrate lyase	Homo sapiens	17q21.2
DEG2015	DEG20150016	ACO2	HGNC:118	-	-	aconitase 2	Homo sapiens	22q13.2
DEG2015	DEG20150017	ACTL6A	HGNC:24124	-	-	actin like 6A	Homo sapiens	3q26.33
DEG2015	DEG20150018	ACTR10	HGNC:17372	-	-	actin-related protein 10 homolog (S. cerevisiae)	Homo sapiens	14q23.1
DEG2015	DEG20150019	ACTR6	HGNC:24025	-	-	ARP6 actin-related protein 6 homolog (yeast)	Homo sapiens	12q23.1
DEG2015	DEG20150020	ACTR8	HGNC:14672	-	-	ARP8 actin-related protein 8 homolog (yeast)	Homo sapiens	3p21.31
DEG2015	DEG20150021	ADAT3	HGNC:25151	-	-	adenosine deaminase, tRNA-specific 3	Homo sapiens	19p13.3
DEG2015	DEG20150022	ADSL	HGNC:291	-	-	adenylosuccinate lyase	Homo sapiens	22q13.1
DEG2015	DEG20150023	ADSS	HGNC:292	-	-	adenylosuccinate synthase	Homo sapiens	1q44
DEG2015	DEG20150024	AFG3L2	HGNC:315	-	-	AFG3-like AAA ATPase 2	Homo sapiens	18p11.21
DEG2015	DEG20150025	AGAP9	HGNC:23463	-	-	ArfGAP with GTPase domain, ankyrin repeat and PH domain 9	Homo sapiens	10q11.22
DEG2015	DEG20150026	AGMAT	HGNC:18407	-	-	agmatinase	Homo sapiens	1p36.13
DEG2015	DEG20150027	AGPAT1	HGNC:324	-	-	1-acylglycerol-3-phosphate O-acyltransferase 1	Homo sapiens	6p21.3
DEG2015	DEG20150028	AGPAT5	HGNC:20886	-	-	1-acylglycerol-3-phosphate O-acyltransferase 5	Homo sapiens	8p23.1
DEG2015	DEG20150029	AHCY	HGNC:343	-	-	adenosylhomocysteinase	Homo sapiens	20q11.22
DEG2015	DEG20150030	AHCYL1	HGNC:344	-	-	adenosylhomocysteinase like 1	Homo sapiens	1p13
DEG2015	DEG20150031	AIF1L	HGNC:28904	-	-	allograft inflammatory factor 1-like	Homo sapiens	9q34.13-q34.3
DEG2015	DEG20150032	AIFM3	HGNC:26398	-	-	apoptosis inducing factor, mitochondria associated 3	Homo sapiens	22q11.21
DEG2015	DEG20150033	AK6	HGNC:49151	-	-	adenylate kinase 6	Homo sapiens	5q13.2
DEG2015	DEG20150034	AKNAD1	HGNC:28398	-	-	AKNA domain containing 1	Homo sapiens	1p13.3
DEG2015	DEG20150035	ALDH18A1	HGNC:9722	-	-	aldehyde dehydrogenase 18 family member A1	Homo sapiens	10q24.1
DEG2015	DEG20150036	ALDOA	HGNC:414	-	-	aldolase, fructose-bisphosphate A	Homo sapiens	16p11.2
DEG2015	DEG20150037	ALG11	HGNC:32456	-	-	ALG11, alpha-1,2-mannosyltransferase	Homo sapiens	13q14.3
DEG2015	DEG20150038	ALG2	HGNC:23159	-	-	ALG2, alpha-1,3/1,6-mannosyltransferase	Homo sapiens	9q31.1
DEG2015	DEG20150039	ALYREF	HGNC:19071	-	-	Aly/REF export factor	Homo sapiens	17q25.3
DEG2015	DEG20150040	AMHR2	HGNC:465	-	-	anti-Mullerian hormone receptor, type II	Homo sapiens	12q13
DEG2015	DEG20150041	ANAPC10	HGNC:24077	-	-	anaphase promoting complex subunit 10	Homo sapiens	4q31
DEG2015	DEG20150042	ANAPC11	HGNC:14452	-	-	anaphase promoting complex subunit 11	Homo sapiens	17q25.3
DEG2015	DEG20150043	ANAPC15	HGNC:24531	-	-	anaphase promoting complex subunit 15	Homo sapiens	11q13.4
DEG2015	DEG20150044	ANAPC2	HGNC:19989	-	-	anaphase promoting complex subunit 2	Homo sapiens	9q34.3
DEG2015	DEG20150045	ANAPC4	HGNC:19990	-	-	anaphase promoting complex subunit 4	Homo sapiens	4p15.31
DEG2015	DEG20150046	ANAPC5	HGNC:15713	-	-	anaphase promoting complex subunit 5	Homo sapiens	12q24.31
