DEG2017	DEG20170001	AAMP	HGNC:18	-	-	angio associated migratory cell protein	Homo sapiens	2q
DEG2017	DEG20170002	AARS	HGNC:20	-	-	alanyl-tRNA synthetase	Homo sapiens	16q22.1
DEG2017	DEG20170003	AARS2	HGNC:21022	-	-	alanyl-tRNA synthetase 2, mitochondrial	Homo sapiens	6p21.1
DEG2017	DEG20170004	AATF	HGNC:19235	-	-	apoptosis antagonizing transcription factor	Homo sapiens	17q12
DEG2017	DEG20170005	ABCB7	HGNC:48	-	-	ATP binding cassette subfamily B member 7	Homo sapiens	Xq13.3
DEG2017	DEG20170006	ABCE1	HGNC:69	-	-	ATP binding cassette subfamily E member 1	Homo sapiens	4q31
DEG2017	DEG20170007	ABT1	HGNC:17369	-	-	activator of basal transcription 1	Homo sapiens	6p21.31
DEG2017	DEG20170008	ACAD9	HGNC:21497	-	-	acyl-CoA dehydrogenase family member 9	Homo sapiens	3q21.3
DEG2017	DEG20170009	ACIN1	HGNC:17066	-	-	apoptotic chromatin condensation inducer 1	Homo sapiens	14q11.2
DEG2017	DEG20170010	ACLY	HGNC:115	-	-	ATP citrate lyase	Homo sapiens	17q21.2
DEG2017	DEG20170011	ACO2	HGNC:118	-	-	aconitase 2	Homo sapiens	22q13.2
DEG2017	DEG20170012	ACSL1	HGNC:3569	-	-	acyl-CoA synthetase long-chain family member 1	Homo sapiens	4q35.1
DEG2017	DEG20170013	ACTB	HGNC:132	-	-	actin, beta	Homo sapiens	7p22
DEG2017	DEG20170014	ACTL6A	HGNC:24124	-	-	actin like 6A	Homo sapiens	3q26.33
DEG2017	DEG20170015	ACTR2	HGNC:169	-	-	ARP2 actin-related protein 2 homolog (yeast)	Homo sapiens	2p14
DEG2017	DEG20170016	ACTR8	HGNC:14672	-	-	ARP8 actin-related protein 8 homolog (yeast)	Homo sapiens	3p21.31
DEG2017	DEG20170017	ADAMTSL4	HGNC:19706	-	-	ADAMTS like 4	Homo sapiens	1q21.2
DEG2017	DEG20170018	ADSL	HGNC:291	-	-	adenylosuccinate lyase	Homo sapiens	22q13.1
DEG2017	DEG20170019	ADSS	HGNC:292	-	-	adenylosuccinate synthase	Homo sapiens	1q44
DEG2017	DEG20170020	AFG3L2	HGNC:315	-	-	AFG3-like AAA ATPase 2	Homo sapiens	18p11.21
DEG2017	DEG20170021	AGPAT1	HGNC:324	-	-	1-acylglycerol-3-phosphate O-acyltransferase 1	Homo sapiens	6p21.3
DEG2017	DEG20170022	AHCTF1	HGNC:24618	-	-	AT-hook containing transcription factor 1	Homo sapiens	1q44
DEG2017	DEG20170023	AHCY	HGNC:343	-	-	adenosylhomocysteinase	Homo sapiens	20q11.22
